Timestamp,Mode,Data,differential pressure value,pressure values
15:35:25.423,RX,9903.70,-0.36,9903.70
15:35:25.641,RX,Differential Pressure values:,-0.46,9903.70
15:35:25.641,RX,-0.46,-0.46,9903.70
15:35:25.642,RX,Pressure values:,-0.46,9903.70
15:35:25.642,RX,9903.70,-0.46,9903.70
15:35:25.745,RX,Differential Pressure values:,-0.56,9903.70
15:35:25.746,RX,-0.56,-0.56,9903.70
15:35:25.746,RX,Pressure values:,-0.56,9903.70
15:35:25.746,RX,9903.70,-0.56,9903.70
15:35:25.873,RX,Differential Pressure values:,-0.36,9903.70
15:35:25.874,RX,-0.36,-0.36,9903.70
15:35:25.874,RX,Pressure values:,-0.36,9903.80
15:35:25.874,RX,9903.80,-0.36,9903.80
15:35:26.023,RX,Differential Pressure values:,-0.16,9903.80
15:35:26.023,RX,-0.16,-0.16,9903.80
15:35:26.023,RX,Pressure values:,-0.16,9903.80
15:35:26.023,RX,9903.80,-0.16,9903.80
15:35:26.171,RX,Differential Pressure values:,-0.16,9903.80
15:35:26.174,RX,-0.16,-0.16,9903.80
15:35:26.174,RX,Pressure values:,-0.16,9903.90
15:35:26.174,RX,9903.90,-0.16,9903.90
15:35:26.321,RX,Differential Pressure values:,-0.46,9903.90
15:35:26.321,RX,-0.46,-0.46,9903.90
15:35:26.321,RX,Pressure values:,-0.46,9903.80
15:35:26.322,RX,9903.80,-0.46,9903.80
15:35:26.472,RX,Differential Pressure values:,-0.26,9903.80
15:35:26.472,RX,-0.26,-0.26,9903.80
15:35:26.472,RX,Pressure values:,-0.26,9903.80
15:35:26.472,RX,9903.80,-0.26,9903.80
15:35:26.620,RX,Differential Pressure values:,-0.26,9903.80
15:35:26.622,RX,-0.26,-0.26,9903.80
15:35:26.624,RX,Pressure values:,-0.26,9903.90
15:35:26.624,RX,9903.90,-0.26,9903.90
15:35:26.771,RX,Differential Pressure values:,-0.26,9903.90
15:35:26.772,RX,-0.26,-0.26,9903.90
15:35:26.772,RX,Pressure values:,-0.26,9903.90
15:35:26.773,RX,9903.90,-0.26,9903.90
15:35:26.922,RX,Differential Pressure values:,-0.06,9903.90
15:35:26.922,RX,-0.06,-0.06,9903.90
15:35:26.922,RX,Pressure values:,-0.06,9903.80
15:35:26.922,RX,9903.80,-0.06,9903.80
15:35:27.071,RX,Differential Pressure values:,-0.26,9903.80
15:35:27.074,RX,-0.26,-0.26,9903.80
15:35:27.074,RX,Pressure values:,-0.26,9903.90
15:35:27.074,RX,9903.90,-0.26,9903.90
15:35:27.222,RX,Differential Pressure values:,-0.46,9903.90
15:35:27.223,RX,-0.46,-0.46,9903.90
15:35:27.223,RX,Pressure values:,-0.46,9904.00
15:35:27.223,RX,9904.00,-0.46,9904.00
15:35:27.373,RX,Differential Pressure values:,-0.16,9904.00
15:35:27.374,RX,-0.16,-0.16,9904.00
15:35:27.374,RX,Pressure values:,-0.16,9904.00
15:35:27.403,RX,9904.00,-0.16,9904.00
15:35:27.522,RX,Differential Pressure values:,-0.16,9904.00
15:35:27.525,RX,-0.16,-0.16,9904.00
15:35:27.525,RX,Pressure values:,-0.16,9904.10
15:35:27.525,RX,9904.10,-0.16,9904.10
15:35:27.672,RX,Differential Pressure values:,-0.06,9904.10
15:35:27.672,RX,-0.06,-0.06,9904.10
15:35:27.672,RX,Pressure values:,-0.06,9903.80
15:35:27.674,RX,9903.80,-0.06,9903.80
15:35:27.821,RX,Differential Pressure values:,-0.16,9903.80
15:35:27.822,RX,-0.16,-0.16,9903.80
15:35:27.822,RX,Pressure values:,-0.16,9903.80
15:35:27.822,RX,9903.80,-0.16,9903.80
15:35:27.971,RX,Differential Pressure values:,-0.26,9903.80
15:35:27.973,RX,-0.26,-0.26,9903.80
15:35:27.973,RX,Pressure values:,-0.26,9903.90
15:35:28.002,RX,9903.90,-0.26,9903.90
15:35:28.122,RX,Differential Pressure values:,-0.26,9903.90
15:35:28.122,RX,-0.26,-0.26,9903.90
15:35:28.122,RX,Pressure values:,-0.26,9904.00
15:35:28.123,RX,9904.00,-0.26,9904.00
15:35:28.272,RX,Differential Pressure values:,-0.16,9904.00
15:35:28.272,RX,-0.16,-0.16,9904.00
15:35:28.272,RX,Pressure values:,-0.16,9904.00
15:35:28.272,RX,9904.00,-0.16,9904.00
15:35:28.421,RX,Differential Pressure values:,-0.26,9904.00
15:35:28.423,RX,-0.26,-0.26,9904.00
15:35:28.423,RX,Pressure values:,-0.26,9904.10
15:35:28.423,RX,9904.10,-0.26,9904.10
15:35:28.570,RX,Differential Pressure values:,-0.36,9904.10
15:35:28.572,RX,-0.36,-0.36,9904.10
15:35:28.572,RX,Pressure values:,-0.36,9904.00
15:35:28.573,RX,9904.00,-0.36,9904.00
15:35:28.720,RX,Differential Pressure values:,-0.16,9904.00
15:35:28.721,RX,-0.16,-0.16,9904.00
15:35:28.721,RX,Pressure values:,-0.16,9903.90
15:35:28.722,RX,9903.90,-0.16,9903.90
15:35:28.871,RX,Differential Pressure values:,-0.26,9903.90
15:35:28.874,RX,-0.26,-0.26,9903.90
15:35:28.874,RX,Pressure values:,-0.26,9904.00
15:35:28.874,RX,9904.00,-0.26,9904.00
15:35:29.021,RX,Differential Pressure values:,-0.06,9904.00
15:35:29.021,RX,-0.06,-0.06,9904.00
15:35:29.021,RX,Pressure values:,-0.06,9903.80
15:35:29.023,RX,9903.80,-0.06,9903.80
15:35:29.172,RX,Differential Pressure values:,-0.26,9903.80
15:35:29.172,RX,-0.26,-0.26,9903.80
15:35:29.172,RX,Pressure values:,-0.26,9903.90
15:35:29.172,RX,9903.90,-0.26,9903.90
15:35:29.321,RX,Differential Pressure values:,-0.16,9903.90
15:35:29.324,RX,-0.16,-0.16,9903.90
15:35:29.324,RX,Pressure values:,-0.16,9903.80
15:35:29.324,RX,9903.80,-0.16,9903.80
15:35:29.472,RX,Differential Pressure values:,-0.36,9903.80
15:35:29.473,RX,-0.36,-0.36,9903.80
15:35:29.473,RX,Pressure values:,-0.36,9903.80
15:35:29.474,RX,9903.80,-0.36,9903.80
15:35:29.622,RX,Differential Pressure values:,-0.16,9903.80
15:35:29.623,RX,-0.16,-0.16,9903.80
15:35:29.623,RX,Pressure values:,-0.16,9903.80
15:35:29.623,RX,9903.80,-0.16,9903.80
15:35:29.771,RX,Differential Pressure values:,-0.16,9903.80
15:35:29.775,RX,-0.16,-0.16,9903.80
15:35:29.775,RX,Pressure values:,-0.16,9903.90
15:35:29.775,RX,9903.90,-0.16,9903.90
15:35:29.921,RX,Differential Pressure values:,-0.26,9903.90
15:35:29.921,RX,-0.26,-0.26,9903.90
15:35:29.921,RX,Pressure values:,-0.26,9904.00
15:35:29.923,RX,9904.00,-0.26,9904.00
15:35:30.072,RX,Differential Pressure values:,-0.16,9904.00
15:35:30.072,RX,-0.16,-0.16,9904.00
15:35:30.072,RX,Pressure values:,-0.16,9904.00
15:35:30.072,RX,9904.00,-0.16,9904.00
15:35:30.221,RX,Differential Pressure values:,-0.36,9904.00
15:35:30.221,RX,-0.36,-0.36,9904.00
15:35:30.221,RX,Pressure values:,-0.36,9903.80
15:35:30.222,RX,9903.80,-0.36,9903.80
15:35:30.372,RX,Differential Pressure values:,-0.16,9903.80
15:35:30.372,RX,-0.16,-0.16,9903.80
15:35:30.372,RX,Pressure values:,-0.16,9903.70
15:35:30.374,RX,9903.70,-0.16,9903.70
15:35:30.522,RX,Differential Pressure values:,-0.16,9903.70
15:35:30.522,RX,-0.16,-0.16,9903.70
15:35:30.522,RX,Pressure values:,-0.16,9903.90
15:35:30.522,RX,9903.90,-0.16,9903.90
15:35:30.671,RX,Differential Pressure values:,-0.26,9903.90
15:35:30.674,RX,-0.26,-0.26,9903.90
15:35:30.674,RX,Pressure values:,-0.26,9904.00
15:35:30.674,RX,9904.00,-0.26,9904.00
15:35:30.822,RX,Differential Pressure values:,-0.16,9904.00
15:35:30.822,RX,-0.16,-0.16,9904.00
15:35:30.822,RX,Pressure values:,-0.16,9903.90
15:35:30.824,RX,9903.90,-0.16,9903.90
15:35:30.971,RX,Differential Pressure values:,0.03,9903.90
15:35:30.972,RX,0.03,0.03,9903.90
15:35:30.972,RX,Pressure values:,0.03,9904.00
15:35:30.972,RX,9904.00,0.03,9904.00
15:35:31.122,RX,Differential Pressure values:,-0.06,9904.00
15:35:31.122,RX,-0.06,-0.06,9904.00
15:35:31.122,RX,Pressure values:,-0.06,9903.90
15:35:31.123,RX,9903.90,-0.06,9903.90
15:35:31.271,RX,Differential Pressure values:,-0.16,9903.90
15:35:31.272,RX,-0.16,-0.16,9903.90
15:35:31.272,RX,Pressure values:,-0.16,9903.80
15:35:31.273,RX,9903.80,-0.16,9903.80
15:35:31.422,RX,Differential Pressure values:,-0.16,9903.80
15:35:31.422,RX,-0.16,-0.16,9903.80
15:35:31.422,RX,Pressure values:,-0.16,9903.80
15:35:31.422,RX,9903.80,-0.16,9903.80
15:35:31.571,RX,Differential Pressure values:,-0.16,9903.80
15:35:31.573,RX,-0.16,-0.16,9903.80
15:35:31.573,RX,Pressure values:,-0.16,9903.60
15:35:31.573,RX,9903.60,-0.16,9903.60
15:35:31.721,RX,Differential Pressure values:,-0.16,9903.60
15:35:31.721,RX,-0.16,-0.16,9903.60
15:35:31.721,RX,Pressure values:,-0.16,9904.20
15:35:31.723,RX,9904.20,-0.16,9904.20
15:35:31.872,RX,Differential Pressure values:,-0.06,9904.20
15:35:31.872,RX,-0.06,-0.06,9904.20
15:35:31.872,RX,Pressure values:,-0.06,9904.00
15:35:31.872,RX,9904.00,-0.06,9904.00
15:35:32.021,RX,Differential Pressure values:,-0.26,9904.00
15:35:32.023,RX,-0.26,-0.26,9904.00
15:35:32.024,RX,Pressure values:,-0.26,9904.00
15:35:32.024,RX,9904.00,-0.26,9904.00
15:35:32.173,RX,Differential Pressure values:,-0.06,9904.00
15:35:32.173,RX,-0.06,-0.06,9904.00
15:35:32.174,RX,Pressure values:,-0.06,9904.00
15:35:32.174,RX,9904.00,-0.06,9904.00
15:35:32.321,RX,Differential Pressure values:,0.03,9904.00
15:35:32.321,RX,0.03,0.03,9904.00
15:35:32.321,RX,Pressure values:,0.03,9904.00
15:35:32.352,RX,9904.00,0.03,9904.00
15:35:32.470,RX,Differential Pressure values:,-0.16,9904.00
15:35:32.473,RX,-0.16,-0.16,9904.00
15:35:32.473,RX,Pressure values:,-0.16,9903.90
15:35:32.473,RX,9903.90,-0.16,9903.90
15:35:32.621,RX,Differential Pressure values:,-0.06,9903.90
15:35:32.621,RX,-0.06,-0.06,9903.90
15:35:32.621,RX,Pressure values:,-0.06,9904.00
15:35:32.623,RX,9904.00,-0.06,9904.00
15:35:32.774,RX,Differential Pressure values:,-0.16,9904.00
15:35:32.774,RX,-0.16,-0.16,9904.00
15:35:32.774,RX,Pressure values:,-0.16,9904.10
15:35:32.775,RX,9904.10,-0.16,9904.10
15:35:32.921,RX,Differential Pressure values:,-0.16,9904.10
15:35:32.923,RX,-0.16,-0.16,9904.10
15:35:32.924,RX,Pressure values:,-0.16,9904.00
15:35:32.924,RX,9904.00,-0.16,9904.00
15:35:33.072,RX,Differential Pressure values:,-0.06,9904.00
15:35:33.072,RX,-0.06,-0.06,9904.00
15:35:33.072,RX,Pressure values:,-0.06,9904.00
15:35:33.074,RX,9904.00,-0.06,9904.00
15:35:33.223,RX,Differential Pressure values:,-0.06,9904.00
15:35:33.223,RX,-0.06,-0.06,9904.00
15:35:33.223,RX,Pressure values:,-0.06,9904.00
15:35:33.223,RX,9904.00,-0.06,9904.00
15:35:33.372,RX,Differential Pressure values:,-0.26,9904.00
15:35:33.375,RX,-0.26,-0.26,9904.00
15:35:33.375,RX,Pressure values:,-0.26,9904.10
15:35:33.375,RX,9904.10,-0.26,9904.10
15:35:33.521,RX,Differential Pressure values:,-0.16,9904.10
15:35:33.521,RX,-0.16,-0.16,9904.10
15:35:33.521,RX,Pressure values:,-0.16,9903.90
15:35:33.523,RX,9903.90,-0.16,9903.90
15:35:33.672,RX,Differential Pressure values:,0.03,9903.90
15:35:33.673,RX,0.03,0.03,9903.90
15:35:33.673,RX,Pressure values:,0.03,9904.00
15:35:33.673,RX,9904.00,0.03,9904.00
15:35:33.821,RX,Differential Pressure values:,-0.26,9904.00
15:35:33.823,RX,-0.26,-0.26,9904.00
15:35:33.824,RX,Pressure values:,-0.26,9904.10
15:35:33.824,RX,9904.10,-0.26,9904.10
15:35:33.972,RX,Differential Pressure values:,-0.06,9904.10
15:35:33.972,RX,-0.06,-0.06,9904.10
15:35:33.972,RX,Pressure values:,-0.06,9903.80
15:35:33.973,RX,9903.80,-0.06,9903.80
15:35:34.121,RX,Differential Pressure values:,-0.16,9903.80
15:35:34.121,RX,-0.16,-0.16,9903.80
15:35:34.121,RX,Pressure values:,-0.16,9903.90
15:35:34.121,RX,9903.90,-0.16,9903.90
15:35:34.271,RX,Differential Pressure values:,-0.26,9903.90
15:35:34.274,RX,-0.26,-0.26,9903.90
15:35:34.274,RX,Pressure values:,-0.26,9904.00
15:35:34.274,RX,9904.00,-0.26,9904.00
15:35:34.422,RX,Differential Pressure values:,-0.16,9904.00
15:35:34.422,RX,-0.16,-0.16,9904.00
15:35:34.422,RX,Pressure values:,-0.16,9904.00
15:35:34.424,RX,9904.00,-0.16,9904.00
15:35:34.572,RX,Differential Pressure values:,-0.16,9904.00
15:35:34.572,RX,-0.16,-0.16,9904.00
15:35:34.572,RX,Pressure values:,-0.16,9904.20
15:35:34.572,RX,9904.20,-0.16,9904.20
15:35:34.721,RX,Differential Pressure values:,-0.16,9904.20
15:35:34.723,RX,-0.16,-0.16,9904.20
15:35:34.723,RX,Pressure values:,-0.16,9904.00
15:35:34.723,RX,9904.00,-0.16,9904.00
15:35:34.870,RX,Differential Pressure values:,-0.16,9904.00
15:35:34.871,RX,-0.16,-0.16,9904.00
15:35:34.872,RX,Pressure values:,-0.16,9904.10
15:35:34.872,RX,9904.10,-0.16,9904.10
15:35:35.023,RX,Differential Pressure values:,-0.36,9904.10
15:35:35.024,RX,-0.36,-0.36,9904.10
15:35:35.024,RX,Pressure values:,-0.36,9904.00
15:35:35.024,RX,9904.00,-0.36,9904.00
15:35:35.171,RX,Differential Pressure values:,-0.16,9904.00
15:35:35.174,RX,-0.16,-0.16,9904.00
15:35:35.174,RX,Pressure values:,-0.16,9903.90
15:35:35.174,RX,9903.90,-0.16,9903.90
15:35:35.322,RX,Differential Pressure values:,-0.16,9903.90
15:35:35.322,RX,-0.16,-0.16,9903.90
15:35:35.322,RX,Pressure values:,-0.16,9903.90
15:35:35.324,RX,9903.90,-0.16,9903.90
15:35:35.471,RX,Differential Pressure values:,0.03,9903.90
15:35:35.472,RX,0.03,0.03,9903.90
15:35:35.472,RX,Pressure values:,0.03,9904.00
15:35:35.472,RX,9904.00,0.03,9904.00
15:35:35.622,RX,Differential Pressure values:,-0.26,9904.00
15:35:35.622,RX,-0.26,-0.26,9904.00
15:35:35.622,RX,Pressure values:,-0.26,9903.90
15:35:35.622,RX,9903.90,-0.26,9903.90
15:35:35.772,RX,Differential Pressure values:,-0.06,9903.90
15:35:35.773,RX,-0.06,-0.06,9903.90
15:35:35.773,RX,Pressure values:,-0.06,9904.00
15:35:35.773,RX,9904.00,-0.06,9904.00
15:35:35.922,RX,Differential Pressure values:,-0.06,9904.00
15:35:35.922,RX,-0.06,-0.06,9904.00
15:35:35.922,RX,Pressure values:,-0.06,9903.80
15:35:35.922,RX,9903.80,-0.06,9903.80
15:35:36.073,RX,Differential Pressure values:,-0.36,9903.80
15:35:36.073,RX,-0.36,-0.36,9903.80
15:35:36.073,RX,Pressure values:,-0.36,9903.80
15:35:36.073,RX,9903.80,-0.36,9903.80
15:35:36.221,RX,Differential Pressure values:,-0.16,9903.80
15:35:36.221,RX,-0.16,-0.16,9903.80
15:35:36.222,RX,Pressure values:,-0.16,9903.90
15:35:36.225,RX,9903.90,-0.16,9903.90
15:35:36.373,RX,Differential Pressure values:,-0.36,9903.90
15:35:36.374,RX,-0.36,-0.36,9903.90
15:35:36.374,RX,Pressure values:,-0.36,9903.70
15:35:36.374,RX,9903.70,-0.36,9903.70
15:35:36.521,RX,Differential Pressure values:,-0.36,9903.70
15:35:36.524,RX,-0.36,-0.36,9903.70
15:35:36.524,RX,Pressure values:,-0.36,9903.80
15:35:36.524,RX,9903.80,-0.36,9903.80
15:35:36.673,RX,Differential Pressure values:,-0.36,9903.80
15:35:36.673,RX,-0.36,-0.36,9903.80
15:35:36.673,RX,Pressure values:,-0.36,9903.90
15:35:36.674,RX,9903.90,-0.36,9903.90
15:35:36.821,RX,Differential Pressure values:,-0.26,9903.90
15:35:36.821,RX,-0.26,-0.26,9903.90
15:35:36.821,RX,Pressure values:,-0.26,9903.90
15:35:36.821,RX,9903.90,-0.26,9903.90
15:35:36.972,RX,Differential Pressure values:,-0.36,9903.90
15:35:36.973,RX,-0.36,-0.36,9903.90
15:35:36.973,RX,Pressure values:,-0.36,9903.50
15:35:36.973,RX,9903.50,-0.36,9903.50
15:35:37.121,RX,Differential Pressure values:,-0.36,9903.50
15:35:37.121,RX,-0.36,-0.36,9903.50
15:35:37.121,RX,Pressure values:,-0.36,9903.90
15:35:37.123,RX,9903.90,-0.36,9903.90
15:35:37.272,RX,Differential Pressure values:,-0.36,9903.90
15:35:37.272,RX,-0.36,-0.36,9903.90
15:35:37.272,RX,Pressure values:,-0.36,9903.80
15:35:37.272,RX,9903.80,-0.36,9903.80
15:35:37.421,RX,Differential Pressure values:,-0.66,9903.80
15:35:37.424,RX,-0.66,-0.66,9903.80
15:35:37.424,RX,Pressure values:,-0.66,9903.90
15:35:37.424,RX,9903.90,-0.66,9903.90
15:35:37.572,RX,Differential Pressure values:,-0.26,9903.90
15:35:37.572,RX,-0.26,-0.26,9903.90
15:35:37.572,RX,Pressure values:,-0.26,9903.80
15:35:37.600,RX,9903.80,-0.26,9903.80
15:35:37.721,RX,Differential Pressure values:,-0.36,9903.80
15:35:37.722,RX,-0.36,-0.36,9903.80
15:35:37.722,RX,Pressure values:,-0.36,9903.70
15:35:37.722,RX,9903.70,-0.36,9903.70
15:35:37.871,RX,Differential Pressure values:,-0.36,9903.70
15:35:37.875,RX,-0.36,-0.36,9903.70
15:35:37.875,RX,Pressure values:,-0.36,9903.80
15:35:37.875,RX,9903.80,-0.36,9903.80
15:35:38.021,RX,Differential Pressure values:,-0.26,9903.80
15:35:38.021,RX,-0.26,-0.26,9903.80
15:35:38.022,RX,Pressure values:,-0.26,9903.80
15:35:38.023,RX,9903.80,-0.26,9903.80
15:35:38.171,RX,Differential Pressure values:,-0.26,9903.80
15:35:38.172,RX,-0.26,-0.26,9903.80
15:35:38.172,RX,Pressure values:,-0.26,9903.70
15:35:38.172,RX,9903.70,-0.26,9903.70
15:35:38.323,RX,Differential Pressure values:,-0.26,9903.70
15:35:38.323,RX,-0.26,-0.26,9903.70
15:35:38.323,RX,Pressure values:,-0.26,9904.00
15:35:38.323,RX,9904.00,-0.26,9904.00
15:35:38.472,RX,Differential Pressure values:,-0.26,9904.00
15:35:38.472,RX,-0.26,-0.26,9904.00
15:35:38.472,RX,Pressure values:,-0.26,9903.70
15:35:38.474,RX,9903.70,-0.26,9903.70
15:35:38.623,RX,Differential Pressure values:,-0.16,9903.70
15:35:38.623,RX,-0.16,-0.16,9903.70
15:35:38.623,RX,Pressure values:,-0.16,9903.90
15:35:38.623,RX,9903.90,-0.16,9903.90
15:35:38.771,RX,Differential Pressure values:,-0.06,9903.90
15:35:38.773,RX,-0.06,-0.06,9903.90
15:35:38.773,RX,Pressure values:,-0.06,9904.10
15:35:38.773,RX,9904.10,-0.06,9904.10
15:35:38.921,RX,Differential Pressure values:,-0.26,9904.10
15:35:38.922,RX,-0.26,-0.26,9904.10
15:35:38.922,RX,Pressure values:,-0.26,9903.90
15:35:38.923,RX,9903.90,-0.26,9903.90
15:35:39.070,RX,Differential Pressure values:,-0.26,9903.90
15:35:39.103,RX,-0.26,-0.26,9903.90
15:35:39.132,RX,Pressure values:,-0.26,9903.80
15:35:39.132,RX,9903.80,-0.26,9903.80
15:35:39.251,RX,Differential Pressure values:,-0.26,9903.80
15:35:39.254,RX,-0.26,-0.26,9903.80
15:35:39.254,RX,Pressure values:,-0.26,9904.00
15:35:39.255,RX,9904.00,-0.26,9904.00
15:35:39.401,RX,Differential Pressure values:,-0.16,9904.00
15:35:39.401,RX,-0.16,-0.16,9904.00
15:35:39.402,RX,Pressure values:,-0.16,9903.90
15:35:39.403,RX,9903.90,-0.16,9903.90
15:35:39.552,RX,Differential Pressure values:,-0.36,9903.90
15:35:39.552,RX,-0.36,-0.36,9903.90
15:35:39.552,RX,Pressure values:,-0.36,9903.90
15:35:39.552,RX,9903.90,-0.36,9903.90
15:35:39.701,RX,Differential Pressure values:,-0.16,9903.90
15:35:39.703,RX,-0.16,-0.16,9903.90
15:35:39.704,RX,Pressure values:,-0.16,9903.90
15:35:39.704,RX,9903.90,-0.16,9903.90
15:35:39.852,RX,Differential Pressure values:,-0.36,9903.90
15:35:39.852,RX,-0.36,-0.36,9903.90
15:35:39.852,RX,Pressure values:,-0.36,9903.80
15:35:39.856,RX,9903.80,-0.36,9903.80
15:35:40.001,RX,Differential Pressure values:,-0.36,9903.80
15:35:40.002,RX,-0.36,-0.36,9903.80
15:35:40.002,RX,Pressure values:,-0.36,9903.90
15:35:40.002,RX,9903.90,-0.36,9903.90
15:35:40.152,RX,Differential Pressure values:,-0.26,9903.90
15:35:40.155,RX,-0.26,-0.26,9903.90
15:35:40.155,RX,Pressure values:,-0.26,9903.90
15:35:40.155,RX,9903.90,-0.26,9903.90
15:35:40.302,RX,Differential Pressure values:,-0.16,9903.90
15:35:40.302,RX,-0.16,-0.16,9903.90
15:35:40.302,RX,Pressure values:,-0.16,9903.90
15:35:40.302,RX,9903.90,-0.16,9903.90
15:35:40.452,RX,Differential Pressure values:,-0.16,9903.90
15:35:40.452,RX,-0.16,-0.16,9903.90
15:35:40.452,RX,Pressure values:,-0.16,9903.90
15:35:40.452,RX,9903.90,-0.16,9903.90
15:35:40.600,RX,Differential Pressure values:,-0.26,9903.90
15:35:40.601,RX,-0.26,-0.26,9903.90
15:35:40.601,RX,Pressure values:,-0.26,9903.70
15:35:40.602,RX,9903.70,-0.26,9903.70
15:35:40.773,RX,Differential Pressure values:,-0.26,9903.70
15:35:40.773,RX,-0.26,-0.26,9903.70
15:35:40.773,RX,Pressure values:,-0.26,9904.00
15:35:40.823,RX,9904.00,-0.26,9904.00
15:35:40.901,RX,Differential Pressure values:,-0.46,9904.00
15:35:40.901,RX,-0.46,-0.46,9904.00
15:35:40.903,RX,Pressure values:,-0.46,9903.80
15:35:40.903,RX,9903.80,-0.46,9903.80
15:35:41.051,RX,Differential Pressure values:,-0.36,9903.80
15:35:41.054,RX,-0.36,-0.36,9903.80
15:35:41.054,RX,Pressure values:,-0.36,9903.70
15:35:41.054,RX,9903.70,-0.36,9903.70
15:35:41.201,RX,Differential Pressure values:,-0.26,9903.70
15:35:41.202,RX,-0.26,-0.26,9903.70
15:35:41.202,RX,Pressure values:,-0.26,9903.90
15:35:41.203,RX,9903.90,-0.26,9903.90
15:35:41.351,RX,Differential Pressure values:,-0.36,9903.90
15:35:41.351,RX,-0.36,-0.36,9903.90
15:35:41.351,RX,Pressure values:,-0.36,9903.90
15:35:41.351,RX,9903.90,-0.36,9903.90
15:35:41.501,RX,Differential Pressure values:,-0.46,9903.90
15:35:41.503,RX,-0.46,-0.46,9903.90
15:35:41.504,RX,Pressure values:,-0.46,9903.70
15:35:41.504,RX,9903.70,-0.46,9903.70
15:35:41.651,RX,Differential Pressure values:,-0.36,9903.70
15:35:41.651,RX,-0.36,-0.36,9903.70
15:35:41.651,RX,Pressure values:,-0.36,9903.70
15:35:41.653,RX,9903.70,-0.36,9903.70
15:35:41.801,RX,Differential Pressure values:,-0.26,9903.70
15:35:41.802,RX,-0.26,-0.26,9903.70
15:35:41.802,RX,Pressure values:,-0.26,9903.90
15:35:41.802,RX,9903.90,-0.26,9903.90
15:35:41.951,RX,Differential Pressure values:,-0.36,9903.90
15:35:41.954,RX,-0.36,-0.36,9903.90
15:35:41.954,RX,Pressure values:,-0.36,9903.80
15:35:41.954,RX,9903.80,-0.36,9903.80
15:35:42.101,RX,Differential Pressure values:,-0.46,9903.80
15:35:42.102,RX,-0.46,-0.46,9903.80
15:35:42.102,RX,Pressure values:,-0.46,9903.70
15:35:42.103,RX,9903.70,-0.46,9903.70
15:35:42.251,RX,Differential Pressure values:,-0.46,9903.70
15:35:42.251,RX,-0.46,-0.46,9903.70
15:35:42.251,RX,Pressure values:,-0.46,9903.80
15:35:42.251,RX,9903.80,-0.46,9903.80
15:35:42.431,RX,Differential Pressure values:,-0.36,9903.80
15:35:42.433,RX,-0.36,-0.36,9903.80
15:35:42.434,RX,Pressure values:,-0.36,9903.70
15:35:42.434,RX,9903.70,-0.36,9903.70
15:35:42.581,RX,Differential Pressure values:,-0.26,9903.70
15:35:42.581,RX,-0.26,-0.26,9903.70
15:35:42.581,RX,Pressure values:,-0.26,9903.80
15:35:42.583,RX,9903.80,-0.26,9903.80
15:35:42.731,RX,Differential Pressure values:,-0.36,9903.80
15:35:42.731,RX,-0.36,-0.36,9903.80
15:35:42.731,RX,Pressure values:,-0.36,9903.90
15:35:42.731,RX,9903.90,-0.36,9903.90
15:35:42.881,RX,Differential Pressure values:,-0.46,9903.90
15:35:42.884,RX,-0.46,-0.46,9903.90
15:35:42.884,RX,Pressure values:,-0.46,9903.70
15:35:42.884,RX,9903.70,-0.46,9903.70
15:35:43.031,RX,Differential Pressure values:,-0.56,9903.70
15:35:43.031,RX,-0.56,-0.56,9903.70
15:35:43.031,RX,Pressure values:,-0.56,9903.70
15:35:43.033,RX,9903.70,-0.56,9903.70
15:35:43.182,RX,Differential Pressure values:,-0.46,9903.70
15:35:43.182,RX,-0.46,-0.46,9903.70
15:35:43.182,RX,Pressure values:,-0.46,9903.80
15:35:43.182,RX,9903.80,-0.46,9903.80
15:35:43.331,RX,Differential Pressure values:,-0.16,9903.80
15:35:43.333,RX,-0.16,-0.16,9903.80
15:35:43.333,RX,Pressure values:,-0.16,9903.60
15:35:43.333,RX,9903.60,-0.16,9903.60
15:35:43.481,RX,Differential Pressure values:,-0.46,9903.60
15:35:43.482,RX,-0.46,-0.46,9903.60
15:35:43.482,RX,Pressure values:,-0.46,9903.70
15:35:43.483,RX,9903.70,-0.46,9903.70
15:35:43.631,RX,Differential Pressure values:,-0.16,9903.70
15:35:43.631,RX,-0.16,-0.16,9903.70
15:35:43.631,RX,Pressure values:,-0.16,9903.90
15:35:43.631,RX,9903.90,-0.16,9903.90
15:35:43.781,RX,Differential Pressure values:,-0.36,9903.90
15:35:43.784,RX,-0.36,-0.36,9903.90
15:35:43.784,RX,Pressure values:,-0.36,9903.80
15:35:43.784,RX,9903.80,-0.36,9903.80
15:35:43.931,RX,Differential Pressure values:,-0.36,9903.80
15:35:43.931,RX,-0.36,-0.36,9903.80
15:35:43.931,RX,Pressure values:,-0.36,9903.90
15:35:43.933,RX,9903.90,-0.36,9903.90
15:35:44.081,RX,Differential Pressure values:,-0.46,9903.90
15:35:44.082,RX,-0.46,-0.46,9903.90
15:35:44.082,RX,Pressure values:,-0.46,9903.70
15:35:44.082,RX,9903.70,-0.46,9903.70
15:35:44.231,RX,Differential Pressure values:,-0.36,9903.70
15:35:44.234,RX,-0.36,-0.36,9903.70
15:35:44.234,RX,Pressure values:,-0.36,9903.70
15:35:44.234,RX,9903.70,-0.36,9903.70
15:35:44.381,RX,Differential Pressure values:,-0.36,9903.70
15:35:44.382,RX,-0.36,-0.36,9903.70
15:35:44.382,RX,Pressure values:,-0.36,9903.70
